"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @KimHarm63660098: @RedMeatMonday @CarnesGeorge @19PHIL51 @pepsi @realDonaldTrump @perossmeisl @Pudingtane @yumbrands @kfc @tacobell Don'…",FALSE,0,NA,2016-11-18 19:08:35,FALSE,NA,"799690785444823040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","8simon9",1,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:34,FALSE,NA,"799690782689136640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OnlineGod123",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:33,FALSE,NA,"799690778972864512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","DrizzyWeezy15",42571,TRUE,FALSE,NA,NA
"Is a @realDonaldTrump Presidency actually GOOD for rock &amp; metal? Here's me explaining why on @scottsands radio show. https://t.co/oRPmfUbhXu",FALSE,0,NA,2016-11-18 19:08:33,FALSE,NA,"799690778029289472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rathster",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",FALSE,0,NA,2016-11-18 19:08:33,FALSE,NA,"799690775776796672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brittles99",77956,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:32,FALSE,NA,"799690771066540032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissRich72",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:30,FALSE,NA,"799690766469726208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JouMoore",42571,TRUE,FALSE,NA,NA
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",FALSE,0,NA,2016-11-18 19:08:30,FALSE,NA,"799690764603260928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Panama6715",189,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:30,FALSE,NA,"799690762963324930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ang200528",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:29,FALSE,NA,"799690760035729408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TSFPhotoCartoon",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:28,FALSE,NA,"799690758068391936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keny_berd",5728,TRUE,FALSE,NA,NA
"RT @JoanneLinDC: .@realdonaldtrump surrogate-Japanese Am internment=precedent for nat Muslim registry.Both horrid profiling programs https:…",FALSE,0,NA,2016-11-18 19:08:28,FALSE,NA,"799690755656667137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanmurphy09",76,TRUE,FALSE,NA,NA
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",FALSE,0,NA,2016-11-18 19:08:28,FALSE,NA,"799690754587328512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pbonn1989",372,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:27,FALSE,NA,"799690753341411328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatsyH10",42571,TRUE,FALSE,NA,NA
"RT @laynier: In February, @realDonaldTrump tweeted, “Trump University has a 98% approval rating. I could have settled but won't out of prin…",FALSE,0,NA,2016-11-18 19:08:27,FALSE,NA,"799690753081491456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Catlady628",4,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:27,FALSE,NA,"799690751181324288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asperry3",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:27,FALSE,NA,"799690750468485120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carriestark19",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",FALSE,0,NA,2016-11-18 19:08:25,FALSE,NA,"799690745728876544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TyndallAlley",77956,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: It's freezing outside, where the hell is ""global warming""??",FALSE,0,NA,2016-11-18 19:08:24,FALSE,NA,"799690739529764867",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","babyboyhandsup",11474,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:23,FALSE,NA,"799690733989072896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DKCARJF",5728,TRUE,FALSE,NA,NA
"@TINAHILLSTROM1 @BrianAbrams @realDonaldTrump @HillaryClinton  https://t.co/cEBuud0UPT",FALSE,0,"TINAHILLSTROM1",2016-11-18 19:08:20,FALSE,"799676848804237316","799690722567921664","90748312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jolus62",0,FALSE,FALSE,NA,NA
"RT @SenateMajLdr: I strongly support President-elect @realDonaldTrump's selection of @SenatorSessions as #AttorneyGeneral &amp; look forward to…",FALSE,0,NA,2016-11-18 19:08:20,FALSE,NA,"799690721712279552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","resplendicity",167,TRUE,FALSE,NA,NA
"@realDonaldTrump  just wanted to say since you won I have felt good about the USA and I'm full of hope and ready to work, thank you v much",FALSE,0,"realDonaldTrump",2016-11-18 19:08:18,FALSE,NA,"799690716184186884","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geno165",0,FALSE,FALSE,NA,NA
"@realDonaldTrump IIIIIIIIIIII' MMMMMMMM IIIIIIIIIIIIIINNNNNNN!!!!!!!!!!!!!!!!! RETWEET! https://t.co/FaWNalFc2u",FALSE,1,"realDonaldTrump",2016-11-18 19:08:16,FALSE,NA,"799690707128774656","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nycmia",1,FALSE,FALSE,NA,NA
"@FreedomLuver_ @realDonaldTrump To make his presidency successful",FALSE,0,"FreedomLuver_",2016-11-18 19:08:15,FALSE,"799687796160073728","799690701361401856","569448826","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarbaraAResEsq",0,FALSE,FALSE,NA,NA
"RT @KimHarm63660098: @RedMeatMonday @CarnesGeorge @19PHIL51 @pepsi @realDonaldTrump @perossmeisl @Pudingtane @yumbrands @kfc @tacobell Don'…",FALSE,0,NA,2016-11-18 19:08:14,FALSE,NA,"799690696923828224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedMeatMonday",1,TRUE,FALSE,NA,NA
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",FALSE,0,NA,2016-11-18 19:08:13,FALSE,NA,"799690695384698880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realdonaldducke",189,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",FALSE,0,NA,2016-11-18 19:08:13,FALSE,NA,"799690691932803072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palespirit_",24202,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",FALSE,0,NA,2016-11-18 19:08:13,FALSE,NA,"799690691655901184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MrSrsly",24202,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:12,FALSE,NA,"799690689436995584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebbieB1230",5728,TRUE,FALSE,NA,NA
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",FALSE,0,NA,2016-11-18 19:08:11,FALSE,NA,"799690684433395712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDRayRay",2261,TRUE,FALSE,NA,NA
"RT @seanhannity: Why should @realDonaldTrump ever go on @CNN again?  @CNN gave @HillaryClinton debate questions and colluded with the DNC.…",FALSE,0,NA,2016-11-18 19:08:11,FALSE,NA,"799690683212644352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iatrm",2547,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:08:10,FALSE,NA,"799690680935317508",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palespirit_",42571,TRUE,FALSE,NA,NA
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",FALSE,0,NA,2016-11-18 19:08:09,FALSE,NA,"799690678582263808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlesfowler",372,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:07,FALSE,NA,"799690667882582018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReaganGood1st",5728,TRUE,FALSE,NA,NA
".@realDonaldTrump @FoxNews @HarveyLevinTMZ David Duke is too liberal for the Trump Administration",FALSE,0,"realDonaldTrump",2016-11-18 19:08:06,FALSE,"799660246788612100","799690665261236224","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Credico2016",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:06,FALSE,NA,"799690663415554048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","njweber83",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:06,FALSE,NA,"799690662564233216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lovme2tms",5728,TRUE,FALSE,NA,NA
"RT @PhilMurphyNJ: Phil Murphy will stand up to @realDonaldTrump whenever he panders to hate. Will you stand with Phil? ADD YOUR NAME: https…",FALSE,0,NA,2016-11-18 19:08:06,FALSE,NA,"799690662413094912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TyberZannxxxx",2,TRUE,FALSE,NA,NA
"RT @LouDobbs: Breitbart says @realDonaldTrump asked Cong. Mike Pompeo to be his CIA Director. @mikepompeo is a great American #MAGA #Americ…",FALSE,0,NA,2016-11-18 19:08:06,FALSE,NA,"799690662081921024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deplorableny",406,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:05,FALSE,NA,"799690661414977536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbaraSMayer",5728,TRUE,FALSE,NA,NA
"RT @Bernies4_Trump: https://t.co/f2azgr4CJ4
#Trump
#Hillary
#Truth
@realDonaldTrump",FALSE,0,NA,2016-11-18 19:08:04,FALSE,NA,"799690656675266560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2braptuedbyJC77",1,TRUE,FALSE,NA,NA
"@realDonaldTrump https://t.co/xPZ0inTZj7",FALSE,0,"realDonaldTrump",2016-11-18 19:08:03,FALSE,NA,"799690653395460096","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NovemberBlue347",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:08:03,FALSE,NA,"799690652485230593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MrSrsly",5728,TRUE,FALSE,NA,NA
"RT @JazzyARY: @StateDept @statedeptspox on @realDonaldTrump plans to suspend Refugee program and others @ARYNEWSOFFICIAL  @ARYNewsAsiaUrdu…",FALSE,0,NA,2016-11-18 19:08:03,FALSE,NA,"799690652200169472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsifJamalNY",0,TRUE,FALSE,NA,NA
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",FALSE,0,NA,2016-11-18 19:08:02,FALSE,NA,"799690648378974209",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ripchord12",2261,TRUE,FALSE,NA,NA
"@realDonaldTrump liar! Stop taking credit for something u didn't do! They weren't leaving!",FALSE,0,"realDonaldTrump",2016-11-18 19:08:00,FALSE,"799432403727028224","799690640296509440","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PVC10",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:07:58,FALSE,NA,"799690628607012864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samsabo32",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:55,FALSE,NA,"799690618763116544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinMulvihill4",5728,TRUE,FALSE,NA,NA
"https://t.co/f2azgr4CJ4
#Trump
#Hillary
#Truth
@realDonaldTrump",FALSE,0,NA,2016-11-18 19:07:55,FALSE,NA,"799690617685090304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bernies4_Trump",1,FALSE,FALSE,NA,NA
"@pattonoswalt @realDonaldTrump @FoxNews @HarveyLevinTMZ hey Patton.....shouldn't you be some where setting something on fire?",FALSE,0,"pattonoswalt",2016-11-18 19:07:55,FALSE,"799690413716013056","799690616603033600","139162440","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Newmanjr16",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:55,FALSE,NA,"799690615910866944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","pln6364",5728,TRUE,FALSE,NA,NA
"RT @SenateMajLdr: I strongly support President-elect @realDonaldTrump's selection of @SenatorSessions as #AttorneyGeneral &amp; look forward to…",FALSE,0,NA,2016-11-18 19:07:54,FALSE,NA,"799690613264289792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tquick67675",167,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:07:52,FALSE,NA,"799690607157350400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watanabex",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",FALSE,0,NA,2016-11-18 19:07:50,FALSE,NA,"799690598554832896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samsabo32",24202,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",FALSE,0,NA,2016-11-18 19:07:50,FALSE,NA,"799690595614662656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boudreaulorrain",24202,TRUE,FALSE,NA,NA
"@CBSNews  @cnnbrk @foxnews @ABC @NBCNews @TODAYshow @theview @BreitbartNews @realDonaldTrump @RealAlexJones… https://t.co/SWMdYEcbaA",FALSE,0,"CBSNews",2016-11-18 19:07:50,TRUE,NA,"799690595363078148","15012486","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usafreedomfirst",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:07:49,FALSE,NA,"799690593127514112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schultzieee",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:47,FALSE,NA,"799690586114572288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuropeNextYear",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",FALSE,0,NA,2016-11-18 19:07:44,FALSE,NA,"799690570234896384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deplorablechcki",23608,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:07:42,FALSE,NA,"799690564459499520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingMilam12",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:38,FALSE,NA,"799690547891994625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Chwoman4Trump",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: It's freezing outside, where the hell is ""global warming""??",FALSE,0,NA,2016-11-18 19:07:38,FALSE,NA,"799690544939171840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tristemami",11474,TRUE,FALSE,NA,NA
"@realDonaldTrump is an existential thread",FALSE,0,"realDonaldTrump",2016-11-18 19:07:37,FALSE,NA,"799690540686176257","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tony_Zardoz",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:37,FALSE,NA,"799690540480626689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aviv1818",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: It's freezing outside, where the hell is ""global warming""??",FALSE,0,NA,2016-11-18 19:07:36,FALSE,NA,"799690538223955968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariBethNolte",11474,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: It's freezing outside, where the hell is ""global warming""??",FALSE,0,NA,2016-11-18 19:07:35,FALSE,NA,"799690535862681602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kierajrz",11474,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China,…",FALSE,0,NA,2016-11-18 19:07:34,FALSE,NA,"799690528275185665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","See_Libertarian",25058,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:32,FALSE,NA,"799690521883119618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KGarchar",5728,TRUE,FALSE,NA,NA
"who ever blocks @realDonaldTrump picks will be remembered and destroyed in the next election remember Trump has the… https://t.co/IUAEKMfRWI",FALSE,0,NA,2016-11-18 19:07:31,TRUE,NA,"799690517617356800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glennhduncan50",0,FALSE,FALSE,NA,NA
"RT @ChadHGriffin: Another deeply disturbing appointment by @realDonaldTrump. https://t.co/BhguG5eXDv",FALSE,0,NA,2016-11-18 19:07:31,FALSE,NA,"799690517437095937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maisonleopold",6,TRUE,FALSE,NA,NA
"RT @WalterGarcia231: ICYMI: @realDonaldTrump lies about Ford plant moving: https://t.co/6O8TnVVj2C",FALSE,0,NA,2016-11-18 19:07:30,FALSE,NA,"799690513729228800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KunalAtit",15,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:29,FALSE,NA,"799690508293373952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LHolmes1966",5728,TRUE,FALSE,NA,NA
"@Movember @realDonaldTrump @mike_pence How about a donation and help my effort.",FALSE,0,"cindy541",2016-11-18 19:07:28,FALSE,"799689359486119936","799690504095105026","24320549","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cindy541",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:27,FALSE,NA,"799690500634775552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","united__UK",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",FALSE,0,NA,2016-11-18 19:07:26,FALSE,NA,"799690494603194368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Joannalynn1974",42571,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:25,FALSE,NA,"799690492971728896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","equi7angel",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",FALSE,0,NA,2016-11-18 19:07:25,FALSE,NA,"799690490249703424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryloumccoy",5728,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",FALSE,0,NA,2016-11-18 19:07:25,FALSE,NA,"799690490169921536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","See_Libertarian",23608,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",FALSE,0,NA,2016-11-18 19:07:22,FALSE,NA,"799690480971722752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jhopkins_photo",23608,TRUE,FALSE,NA,NA
"RT @apricotmamiof2: My very real daughter.  My very real pain. @realDonaldTrump @RealAlexJones - I feel SO sorry that you will never know t…",FALSE,0,NA,2016-11-18 19:07:22,FALSE,NA,"799690479109480448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malcomXluther",26,TRUE,FALSE,NA,NA
