text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,score
"@realDonaldTrump @nytimes 
More bullshit...everyone I know are now subscribing to @nytimes for the very first time.  Just more lies!",FALSE,0,realDonaldTrump,11/17/2016 22:09,FALSE,7.97805E+17,7.99374E+17,25073877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",TammyNeal007,0,FALSE,FALSE,NA,NA,1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlisonEliason,115,TRUE,FALSE,NA,NA,2
"RT @JMcLeod41: Agreed! @MittRomney is another RINO, @realDonaldTrump please don't try to appease the establishment, they are the swamp u pr…",FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MadamHunt,7,TRUE,FALSE,NA,NA,-1
"RT @Beau_fish: Trump calls for hate crimes to stop! Interviews over his promises. @realDonaldTrump  @RussiaConnects 

https://t.co/TdQdhLnq…",FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winser99Winser,3,TRUE,FALSE,NA,NA,0
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sheilad715,172,TRUE,FALSE,NA,NA,0
"RT @AmbDermer: Congratulations to President-elect @realDonaldTrump, a great friend of the Jewish people and the Jewish state.",FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NZBystander,124,TRUE,FALSE,NA,NA,2
RT @GenBoykin: Advice to @realDonaldTrump on how to improve #military readiness in his first #100days: https://t.co/x40rILmuI9 #PresidentEl…,FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dtru184,7,TRUE,FALSE,NA,NA,2
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 22:08,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JLownLaw,172,TRUE,FALSE,NA,NA,0
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 22:07,FALSE,NA,7.99374E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corndiggity,115,TRUE,FALSE,NA,NA,2
@realDonaldTrump please don't consider Romney for anything!! He's a joke #Romney #Trump #NEVER,FALSE,0,realDonaldTrump,11/17/2016 22:07,FALSE,NA,7.99374E+17,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasonstuff,0,FALSE,FALSE,NA,NA,0
"@realDonaldTrump 
Only because they're behaving gentlemenly...you're an idiot!",FALSE,0,realDonaldTrump,11/17/2016 22:07,FALSE,7.97822E+17,7.99374E+17,25073877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",TammyNeal007,0,FALSE,FALSE,NA,NA,-3
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 22:07,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Anthropic,53,TRUE,FALSE,NA,NA,0
RT @amsafavi: Media Hypes Rudy Giuliani ‘Terrorist’ Link https://t.co/9OqZQ9JJyf via @dailycaller @ncrius @iran_policy @realdonaldtrump @ma…,FALSE,0,NA,11/17/2016 22:07,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hamrazashrafi,10,TRUE,FALSE,NA,NA,0
RT @TimFarnsworth: A person who did actually leak classified information is being considered for a position in an @realDonaldTrump administ…,FALSE,0,NA,11/17/2016 22:07,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WillSaetren,7,TRUE,FALSE,NA,NA,-1
"RT @StevenCruz: .@realDonaldTrump will be the most pro-LGBT potus to take office, the first to go in supporting marriage equality.
https://…",FALSE,0,NA,11/17/2016 22:07,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",larouti,22,TRUE,FALSE,NA,NA,2
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/3PZ8wfOQC0 | Getty https://t.co/iHnCmaG7Ps,FALSE,0,NA,11/17/2016 22:06,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emangagaa,103,TRUE,FALSE,NA,NA,1
"RT @KatrinaPierson: RT if you supported @realDonaldTrump from day one,  before it was cool. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#Day1Crew #TeamTrump #MakeAmericaGreatAgain <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,11/17/2016 22:06,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeachSideKnits,7399,TRUE,FALSE,NA,NA,2
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/17/2016 22:06,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tidepoolpics,874,TRUE,FALSE,NA,NA,0
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 22:06,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JimLoCascio1,115,TRUE,FALSE,NA,NA,2
@realDonaldTrump in the last 24 hrs your 1 tweet ate up about 14.6 years of our collective lives #TweetLess #DonaldTrump #KeepAmericaGreat,FALSE,0,realDonaldTrump,11/17/2016 22:05,FALSE,NA,7.99373E+17,25073877,"<a href=""https://www.placeholder.com"" rel=""nofollow"">Mytimetrackertry2</a>",TrumpTweetTF,0,FALSE,FALSE,NA,NA,0
"RT @JMcLeod41: Agreed! @MittRomney is another RINO, @realDonaldTrump please don't try to appease the establishment, they are the swamp u pr…",FALSE,0,NA,11/17/2016 22:05,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nancy_parr,7,TRUE,FALSE,NA,NA,-1
RT @ShannonBream: 6p @FoxNews How much power will @realDonaldTrump give @mike_pence in his administration? Will he be more of a VP LBJ or V…,FALSE,0,NA,11/17/2016 22:05,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wcsd1976,8,TRUE,FALSE,NA,NA,0
"@realDonaldTrump 
Lies, Lies, and more Lies!",FALSE,0,realDonaldTrump,11/17/2016 22:05,FALSE,7.98721E+17,7.99373E+17,25073877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",TammyNeal007,0,FALSE,FALSE,NA,NA,-3
@ChrisJZullo @realDonaldTrump @BarackObama https://t.co/B5w3RyYfvx,FALSE,0,shannonpaw1,11/17/2016 22:05,FALSE,7.99371E+17,7.99373E+17,7.90423E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shannonpaw1,0,FALSE,FALSE,NA,NA,0
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 22:05,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bitchyologist,172,TRUE,FALSE,NA,NA,0
"RT @JMcLeod41: Agreed! @MittRomney is another RINO, @realDonaldTrump please don't try to appease the establishment, they are the swamp u pr…",FALSE,0,NA,11/17/2016 22:04,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shiningcityonhi,7,TRUE,FALSE,NA,NA,-1
"RT @jljacobson: .@realDonaldTrump filed a lawsuit TODAY against DC government 2 lower tax assessment of his hotel. 

@SpeakerRyan You are g…",FALSE,0,NA,11/17/2016 22:04,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffhauser,14,TRUE,FALSE,NA,NA,0
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 22:04,FALSE,NA,7.99373E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",JodiLeaStewart,449,TRUE,FALSE,NA,NA,1
"RT @JMcLeod41: Agreed! @MittRomney is another RINO, @realDonaldTrump please don't try to appease the establishment, they are the swamp u pr…",FALSE,0,NA,11/17/2016 22:04,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lvdoxies,7,TRUE,FALSE,NA,NA,-1
"@realDonaldTrump @nytimes 
Donald Trump is the only fool in all this.  More garbage from the richest of white trash.",FALSE,0,realDonaldTrump,11/17/2016 22:04,FALSE,7.98865E+17,7.99373E+17,25073877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",TammyNeal007,0,FALSE,FALSE,NA,NA,-2
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 22:04,FALSE,NA,7.99373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jawahir222,53,TRUE,FALSE,NA,NA,0
@Al_Baldasaro @realDonaldTrump @KeithSchiller45 @DonaldJTrumpJr @LouDobbs consequences indeed,FALSE,0,Al_Baldasaro,11/17/2016 22:04,FALSE,7.9934E+17,7.99373E+17,103121228,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Texasbelle7VA,0,FALSE,FALSE,NA,NA,0
"Hankering to have a lotta people cheering you, huh @realDonaldTrump ? https://t.co/xCZCcXsQYx",FALSE,0,NA,11/17/2016 22:03,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarterD,0,FALSE,FALSE,NA,NA,0
"RT @JMcLeod41: Agreed! @MittRomney is another RINO, @realDonaldTrump please don't try to appease the establishment, they are the swamp u pr…",FALSE,0,NA,11/17/2016 22:03,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PRPOnline,7,TRUE,FALSE,NA,NA,-1
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/D1T5yI5zuq | Getty https://t.co/C4X997Ajci,FALSE,0,NA,11/17/2016 22:03,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dumpthetrump76,205,TRUE,FALSE,NA,NA,1
"@MarkDice @obannons19691 It's @MittRomney and @realDonaldTrump we should be worried about, not bovine scatology like this dinner story",FALSE,0,MarkDice,11/17/2016 22:02,FALSE,7.98744E+17,7.99372E+17,35039490,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheOath,0,FALSE,FALSE,NA,NA,-1
RT @ByStiffman: A roundup of @philanthropy coverage on nonprofits and changes ahead with the @realDonaldTrump agenda https://t.co/uensNG4mD…,FALSE,0,NA,11/17/2016 22:01,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stacypalmer,2,TRUE,FALSE,NA,NA,1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 22:01,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheEarlOfOz,115,TRUE,FALSE,NA,NA,2
RT @MikeKellyPA: I'm excited to support @realDonaldTrump's pro-growth tax plan: More $$ back in Americans' pockets &amp; new #jobs! https://t.c…,FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Every1s_Mama,12,TRUE,FALSE,NA,NA,4
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NormEisen,53,TRUE,FALSE,NA,NA,0
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/3PZ8wfOQC0 | Getty https://t.co/iHnCmaG7Ps,FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prairiewindspr,103,TRUE,FALSE,NA,NA,1
"RT @billmefford: How thin-skinned is @realDonaldTrump that he asks @POTUS to call off protests? Can stand the heat, get out of the oval off…",FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ciaogirl9,4,TRUE,FALSE,NA,NA,-1
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://www.wackyfitness.gottahav.org"" rel=""nofollow"">Wacky Fitness</a>",Wacky_Fitness,889,TRUE,FALSE,NA,NA,-2
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",respectinc,874,TRUE,FALSE,NA,NA,0
Bank of #Japan reverses the  '@realDonaldTrump slump' in bond markets https://t.co/qR2TK5gdbm https://t.co/P348e1Xzsv,FALSE,0,NA,11/17/2016 22:00,FALSE,NA,7.99372E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SputnikNewsUS,0,FALSE,FALSE,NA,NA,-1
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/3PZ8wfOQC0 | Getty https://t.co/iHnCmaG7Ps,FALSE,0,NA,11/17/2016 21:59,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ybarry45,103,TRUE,FALSE,NA,NA,1
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/3PZ8wfOQC0 | Getty https://t.co/iHnCmaG7Ps,FALSE,0,NA,11/17/2016 21:59,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thisisnichole,103,TRUE,FALSE,NA,NA,1
"AWW HELL NO!!! Romney and @realDonaldTrump to discuss secretary of state position, https://t.co/p7Xc7nnWHZ",FALSE,1,NA,11/17/2016 21:59,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheOath,1,FALSE,FALSE,NA,NA,-1
RT @JNSmall: .@newtgingrich won't serve in @realDonaldTrump cabinet. Wonder what he's done in the last 4 years that makes him unconfirmable?,FALSE,0,NA,11/17/2016 21:59,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mbcrowley,7,TRUE,FALSE,NA,NA,1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rivera__4,115,TRUE,FALSE,NA,NA,2
RT @Blob_Fish: He has no idea.  @realDonaldTrump https://t.co/MALHj90tkm,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AngryLeftNDixie,26,TRUE,FALSE,NA,NA,0
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",USMC3rdBnMCo,115,TRUE,FALSE,NA,NA,2
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allisonnmann,53,TRUE,FALSE,NA,NA,0
"RT @billmefford: How thin-skinned is @realDonaldTrump that he asks @POTUS to call off protests? Can stand the heat, get out of the oval off…",FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LindaLawrey,4,TRUE,FALSE,NA,NA,-1
Is my #weirdness TOO #weird for you @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> see what it says for you! https://t.co/0pPiERCYGr,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",samielorraine,0,FALSE,FALSE,NA,NA,-1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mapocoloco,115,TRUE,FALSE,NA,NA,2
"RT @billmefford: How thin-skinned is @realDonaldTrump that he asks @POTUS to call off protests? Can stand the heat, get out of the oval off…",FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nickkerr1961,4,TRUE,FALSE,NA,NA,-1
"RT @KatrinaPierson: RT if you supported @realDonaldTrump from day one,  before it was cool. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#Day1Crew #TeamTrump #MakeAmericaGreatAgain <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ccsmith1145,7399,TRUE,FALSE,NA,NA,2
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 21:58,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NegusHamitic,53,TRUE,FALSE,NA,NA,0
"RT @AmbDermer: Congratulations to President-elect @realDonaldTrump, a great friend of the Jewish people and the Jewish state.",FALSE,0,NA,11/17/2016 21:57,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LawrenceLange1,124,TRUE,FALSE,NA,NA,2
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 21:57,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",D33406Molly,53,TRUE,FALSE,NA,NA,0
RT @cmm14: @FoxBusiness @realDonaldTrump @MittRomney I can't imagine this to be true...Mitt Romney...I just can't believe it.  HAS to be a…,FALSE,0,NA,11/17/2016 21:57,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BDtheTrumpster,2,TRUE,FALSE,NA,NA,1
RT @ShaneGoldmacher: Correction: Sandy Hook *daughter* demands @realDonaldTrump cut ties with @RealAlexJones https://t.co/zToCVvbH59,FALSE,0,NA,11/17/2016 21:57,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nancymck1211,17,TRUE,FALSE,NA,NA,-1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:56,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Kathleenc22,115,TRUE,FALSE,NA,NA,2
RT @JNSmall: .@newtgingrich won't serve in @realDonaldTrump cabinet. Wonder what he's done in the last 4 years that makes him unconfirmable?,FALSE,0,NA,11/17/2016 21:56,FALSE,NA,7.99371E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",OnceaSloan,7,TRUE,FALSE,NA,NA,1
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/3PZ8wfOQC0 | Getty https://t.co/iHnCmaG7Ps,FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Necr0Bite,103,TRUE,FALSE,NA,NA,1
RT @JNSmall: .@newtgingrich won't serve in @realDonaldTrump cabinet. Wonder what he's done in the last 4 years that makes him unconfirmable?,FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ksidonohoe,7,TRUE,FALSE,NA,NA,1
"RT @ec_schneider: Jared Kushner, @realDonaldTrump's son-in-law, likely to get a White House job: https://t.co/L24TElY0Qu",FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cindy_52s,10,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marilyn_gaeta,889,TRUE,FALSE,NA,NA,-2
.@newtgingrich won't serve in @realDonaldTrump cabinet. Wonder what he's done in the last 4 years that makes him unconfirmable?,FALSE,14,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JNSmall,7,FALSE,FALSE,NA,NA,1
@realDonaldTrump at least your up high.  In 1973 those hippie bastards were just feet from the W.H. It was God awfu… https://t.co/4OKcPpboSu,FALSE,0,realDonaldTrump,11/17/2016 21:55,TRUE,NA,7.9937E+17,25073877,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ModernNixon,0,FALSE,FALSE,NA,NA,0
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",michaelsnow69,115,TRUE,FALSE,NA,NA,2
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hsmythwithaY,115,TRUE,FALSE,NA,NA,2
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/17/2016 21:55,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RosaMit62280174,874,TRUE,FALSE,NA,NA,0
"RT @billmefford: How thin-skinned is @realDonaldTrump that he asks @POTUS to call off protests? Can stand the heat, get out of the oval off…",FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rarey4,4,TRUE,FALSE,NA,NA,-1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",CR_HIATT,115,TRUE,FALSE,NA,NA,2
"RT @AmbDermer: Congratulations to President-elect @realDonaldTrump, a great friend of the Jewish people and the Jewish state.",FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jim_Peoples_,124,TRUE,FALSE,NA,NA,2
"RT @EseKansaiJinBen: God I am royally sick of #Democrats calling @realDonaldTrump racist. ""Here's why"" https://t.co/tGTF6wnOp3",FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DANEgerus,1,TRUE,FALSE,NA,NA,-2
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joetelec66,172,TRUE,FALSE,NA,NA,0
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/17/2016 21:54,FALSE,NA,7.9937E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CRobertBuchanan,53,TRUE,FALSE,NA,NA,0
