"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"imagine doing that with your gf.  beginning of a beautiful relationship huh?the media only interest in writing bad… https://t.co/LOOC3SjzvA",FALSE,0,NA,2016-11-17 19:01:06,TRUE,NA,"799326514273599489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Th3HiddenLeaf",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Please, yes to Sec of State @nikkihaley she'd be awesome, and it'll show those libs how a lady can be a GOOD Sec of State",FALSE,0,"realDonaldTrump",2016-11-17 18:57:42,FALSE,NA,"799325660690776064","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trevor_Just",0,FALSE,FALSE,NA,NA
"RT @nfergus: A reminder of @realDonaldTrump's very important August 15 speech against radical Islam and his commitment to support ""Muslim r…",FALSE,0,NA,2016-11-17 18:54:05,FALSE,NA,"799324747414663168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheThomoHawk",126,TRUE,FALSE,NA,NA
"@realDonaldTrump #NotMyPresident - I didn't vote for him and he doesn't represent my values. Trump has been proven to be an unethical liar.",FALSE,0,"realDonaldTrump",2016-11-17 18:45:33,FALSE,NA,"799322601478758400","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skaughtto",0,FALSE,FALSE,NA,NA
"@realDonaldTrump doesn't need a briefing. ""He knows more than anybody"". #PresidentTrump https://t.co/7W3mRfQYkq",FALSE,0,"realDonaldTrump",2016-11-17 18:44:10,FALSE,NA,"799322254609788928","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayRobid",0,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:38:13,FALSE,NA,"799320756140277760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debbienunn11",14,TRUE,FALSE,NA,NA
"RT @mosaique813: This is where it begins! @realDonaldTrump &amp; Bannon taking a page out of Putin's playbook! https://t.co/tRfLkk5B9S",FALSE,0,NA,2016-11-17 18:30:54,FALSE,NA,"799318916208001024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GroovyTimes777",3,TRUE,FALSE,NA,NA
"RT @mosaique813: This is where it begins! @realDonaldTrump &amp; Bannon taking a page out of Putin's playbook! https://t.co/tRfLkk5B9S",FALSE,0,NA,2016-11-17 18:29:55,FALSE,NA,"799318667909599232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CosentinoT",3,TRUE,FALSE,NA,NA
"RT @mosaique813: This is where it begins! @realDonaldTrump &amp; Bannon taking a page out of Putin's playbook! https://t.co/tRfLkk5B9S",FALSE,0,NA,2016-11-17 18:29:23,FALSE,NA,"799318531561000960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","backdoordrafts",3,TRUE,FALSE,NA,NA
"@suzanne_pretty @realDonaldTrump 
I agree with you! Obama it`s a very bed President!!!!!!!!!!",FALSE,0,"suzanne_pretty",2016-11-17 18:26:44,FALSE,"799311955219484672","799317865354633216","797823042772672516","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LindaMc41958716",0,FALSE,FALSE,NA,NA
"@bonartgl @foxandfriends @ellabella_1958 @tedcruz @realDonaldTrump Seriously, he loves this nation and truly believ… https://t.co/MV4FzeCH1H",FALSE,1,"bonartgl",2016-11-17 18:19:19,TRUE,"799311262047870977","799315999489019904","709280891420278785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:18:15,FALSE,NA,"799315730655219714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1jren",14,TRUE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:17:39,FALSE,NA,"799315579047788544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesKennethBo2",14,TRUE,FALSE,NA,NA
"RT @arungupta: Sign the petition to make @HillaryClinton the @POTUS instead of @realDonaldTrump: https://t.co/FFVzbtaTcb",FALSE,0,NA,2016-11-17 18:17:31,FALSE,NA,"799315547078926336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amditto",27,TRUE,FALSE,NA,NA
"@MoveOn @SenateDems @SenSchumer @realDonaldTrump Get over it, you tools. Your globalist scumbag Soros is what's really wrong with the world.",FALSE,0,"MoveOn",2016-11-17 18:15:17,FALSE,"799299667758645248","799314986157805569","26657119","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zoochum",0,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:13:43,FALSE,NA,"799314588625936384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TottenBill",14,TRUE,FALSE,NA,NA
"@SpeakerRyan @realDonaldTrump @mike_pence https://t.co/qMkx9fO86s",FALSE,0,"SpeakerRyan",2016-11-17 18:12:30,FALSE,NA,"799314285646200832","18916432","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Indies4Trump",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @mike_pence @SebGorka @JudgeJeanine @ACTBrigitte @YouTube https://t.co/9RJcvnfFh0",FALSE,1,"realDonaldTrump",2016-11-17 18:12:12,FALSE,NA,"799314207590076417","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @mike_pence @SebGorka @JudgeJeanine @ACTBrigitte https://t.co/LJ0TxlgAb6 via @youtube",FALSE,0,"realDonaldTrump",2016-11-17 18:10:59,FALSE,NA,"799313903574466560","25073877","<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","terracotta05",0,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:10:08,FALSE,NA,"799313690319265796",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","edgeoforever",14,TRUE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:09:31,FALSE,NA,"799313532810645504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heypag",14,TRUE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:09:26,FALSE,NA,"799313510207352832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yashi_shiroma",14,TRUE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:06:14,FALSE,NA,"799312706633224192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alikat747",14,TRUE,FALSE,NA,NA
"This is where it begins! @realDonaldTrump &amp; Bannon taking a page out of Putin's playbook! https://t.co/tRfLkk5B9S",FALSE,0,NA,2016-11-17 18:03:34,FALSE,NA,"799312035532062720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mosaique813",3,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:02:47,FALSE,NA,"799311837116436480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdSkipper",14,TRUE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 18:00:57,FALSE,NA,"799311375432581120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","305Pirate",14,TRUE,FALSE,NA,NA
"Security clearances are carte blanche to free stock tips. @realDonaldTrump &amp; family will squeeze every PENNY out of… https://t.co/d4QGtHTw7Q",FALSE,0,NA,2016-11-17 18:00:49,TRUE,NA,"799311343832551424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mosaique813",0,FALSE,FALSE,NA,NA
"RT @RagingHeretic: .@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the definit…",FALSE,0,NA,2016-11-17 17:59:25,FALSE,NA,"799310993469808640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmasher2",14,TRUE,FALSE,NA,NA
"Thank U Senator Cruz,4UR support of Trump/Pence.We will<ed><U+00A0><U+00BD><ed><U+00B0><U+009D>Great again<U+271D><U+FE0F><U+2696><U+FE0F>@foxandfriends @ellabella_1958 @tedcruz… https://t.co/gc9b2h3vok",FALSE,1,"terracotta05",2016-11-17 17:56:02,TRUE,"799309137054007296","799310140595847169","1285069740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
".@realDonaldTrump and #MAGA crowd, @HillaryClinton is our president. She won the national vote by pushing 2M votes. You stole an election.",FALSE,0,NA,2016-11-17 17:54:19,FALSE,NA,"799309705977790466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RagingHeretic",1,FALSE,FALSE,NA,NA
"@foxandfriends @ellabella_1958 @tedcruz @realDonaldTrump @mike_pence SOROS<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B1><U+00BF>Do not give in 2 these idiots.Heck,I ha… https://t.co/jZpp5DVT8K",FALSE,1,"foxandfriends",2016-11-17 17:52:03,TRUE,"799234916168781824","799309137054007296","15513604","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Looks like New York Times is very successful. People want truth. Not the failures of you. https://t.co/chWjFOLmA7",FALSE,0,"realDonaldTrump",2016-11-17 17:49:10,FALSE,NA,"799308413498892288","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
".@realDonaldTrump A blind trust means you get no say or input into your business interests. That's literally the de… https://t.co/SfbgQMZCcU",FALSE,10,NA,2016-11-17 17:46:11,TRUE,NA,"799307661703380992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RagingHeretic",14,FALSE,FALSE,NA,NA
"@sr_simone @realDonaldTrump and me. All #NotMyPresident #LetTheResistanceBegin.",FALSE,0,"sr_simone",2016-11-17 17:43:37,FALSE,"799303600799367168","799307014878806016","318518392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
"RT @edgunther: news media, do not cover this @realDonaldTrump non-event! https://t.co/lNfWY0QeZ2",FALSE,0,NA,2016-11-17 17:43:30,FALSE,NA,"799306983815921664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cashflomedia",1,TRUE,FALSE,NA,NA
"RT @Crowdpac: By raising nearly half of his money from small donors @realDonaldTrump is the 1st GOP candidate to crowdfund his way to the W…",FALSE,0,NA,2016-11-17 17:38:26,FALSE,NA,"799305710823735297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sinclair9Erin",45,TRUE,FALSE,NA,NA
"In the words of my president elect @realdonaldtrump  I find it tremendous.",FALSE,0,NA,2016-11-17 17:37:21,FALSE,NA,"799305440089833476",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","FarmerFeel",0,FALSE,FALSE,NA,NA
"@LouDobbs @umblrya @realDonaldTrump -We voted for a citizens President! Not a robot, puppet or fellow swamp dweller!",FALSE,0,"LouDobbs",2016-11-17 17:35:23,FALSE,"799043747476631552","799304943383384064","26487169","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nniecypooh71",0,FALSE,FALSE,NA,NA
"@EricaSmegs @MelvinLee515 @realDonaldTrump @Medium dumbass Don thinks he is not racist or ugly. He is old. God always comes thru.",FALSE,0,"EricaSmegs",2016-11-17 17:22:16,FALSE,"798957042270666761","799301640553533440","823738296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
"RT @Luke1732Mullen: @Daniel_Scott @ScottAdamsSays interesting @HarvardHBS article on @realDonaldTrump base https://t.co/h61GojrYa8",FALSE,0,NA,2016-11-17 17:18:43,FALSE,NA,"799300748727107584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacobschieffer",54,TRUE,FALSE,NA,NA
"RT @MyVoteTodayUSA: Will  @realDonaldTrump as #PresidentTrump build #TheWall on the US #Mexico border?",FALSE,0,NA,2016-11-17 17:17:38,FALSE,NA,"799300475749363712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahul1521993",23,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 17:08:00,FALSE,NA,"799298050061516800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgood21another",9,TRUE,FALSE,NA,NA
"@Jbdcl @Starbucks @realDonaldTrump Mr. Trump must speak out NOW to denounce unequivocally this behavior and support from the likes of KKK.",FALSE,0,"Jbdcl",2016-11-17 16:59:42,FALSE,"799010476017537027","799295963563106304","351695692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","samweber",0,FALSE,FALSE,NA,NA
"Tech giants recommend Internet policies to @realDonaldTrump … Dream on... https://t.co/rmEeEwmKCQ",FALSE,1,NA,2016-11-17 16:55:18,FALSE,NA,"799294856111587328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","farano",0,FALSE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:54:26,FALSE,NA,"799294639190654980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigBrotherNoNo",9,TRUE,FALSE,NA,NA
".@realDonaldTrump considering Oracle CEO Safra Catz for Cabinet. Some Trump haters in Silicon Valley will freak out.",FALSE,0,NA,2016-11-17 16:53:32,FALSE,NA,"799294412144545793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LarrySergey",0,FALSE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:51:51,FALSE,NA,"799293986032799744",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","letsusbehonest",9,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:48:53,FALSE,NA,"799293241233408000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tspark128",9,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:48:41,FALSE,NA,"799293191249915905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tbear1Vj",9,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:47:20,FALSE,NA,"799292852400328704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CAblond1",9,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:46:57,FALSE,NA,"799292754245324800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathryn_feekin",9,TRUE,FALSE,NA,NA
"RT @Cutiepi2u: ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19ca…",FALSE,0,NA,2016-11-17 16:46:48,FALSE,NA,"799292717310222336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Cutiepi2u",9,TRUE,FALSE,NA,NA
"ClintonCash Excerpt: Russia Uranium Deal…see full movie FREE @ https://t.co/2oOzfCzFMS… 

@realDonaldTrump https://t.co/19canmAXSb",FALSE,5,NA,2016-11-17 16:45:54,FALSE,NA,"799292488317927424",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Cutiepi2u",9,FALSE,FALSE,NA,NA
"RT @jfenster: 16 CA ed leaders look ahead to @realDonaldTrump with apprehension re #vouchers #TitleI cuts #equity https://t.co/TlS3RVK338 @…",FALSE,0,NA,2016-11-17 16:43:03,FALSE,NA,"799291772467691520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoCoYoungDems",3,TRUE,FALSE,NA,NA
"RT @jfenster: 16 CA ed leaders look ahead to @realDonaldTrump with apprehension re #vouchers #TitleI cuts #equity https://t.co/TlS3RVK338 @…",FALSE,0,NA,2016-11-17 16:42:57,FALSE,NA,"799291748681822208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","coopmike48",3,TRUE,FALSE,NA,NA
"@davebernstein @Bvweir @kurteichenwald @realDonaldTrump Or did he sit next to Putin at dinner not knowing it was him?",FALSE,1,"davebernstein",2016-11-17 16:40:39,FALSE,"774379812790108160","799291168064311296","17578198","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mregan1002",0,FALSE,FALSE,NA,NA
"16 CA ed leaders look ahead to @realDonaldTrump with apprehension re #vouchers #TitleI cuts #equity https://t.co/TlS3RVK338 @EdSource",FALSE,4,NA,2016-11-17 16:36:47,FALSE,NA,"799290197938675712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jfenster",3,FALSE,FALSE,NA,NA
"I could get down for a @nikkihaley appointment in the @realDonaldTrump  administration. There has to be a silver lining somewhere",FALSE,0,NA,2016-11-17 16:32:41,FALSE,NA,"799289165321879552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelicaYvette",0,FALSE,FALSE,NA,NA
"@nytimes wow, you guys can just not stop with the bullshit... haven't learned a thing since you helped to get @realDonaldTrump elected!",FALSE,1,"nytimes",2016-11-17 16:31:54,FALSE,"799283472300994560","799288965937274880","807095","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikeaimfire",0,FALSE,FALSE,NA,NA
"@HouseGOP no your not UNIFED, you need to speak to the hate that @realDonaldTrump is causing... OWN IT!",FALSE,0,"HouseGOP",2016-11-17 16:28:39,FALSE,"799280212441702405","799288148563927040","15207668","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewAmericanFlag",0,FALSE,FALSE,NA,NA
"RT @arungupta: Sign the petition to make @HillaryClinton the @POTUS instead of @realDonaldTrump: https://t.co/FFVzbtaTcb",FALSE,0,NA,2016-11-17 16:19:31,FALSE,NA,"799285851054362624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cristo_monte",27,TRUE,FALSE,NA,NA
"RT @nfergus: A reminder of @realDonaldTrump's very important August 15 speech against radical Islam and his commitment to support ""Muslim r…",FALSE,0,NA,2016-11-17 16:17:06,FALSE,NA,"799285244436348928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dajturnbull",126,TRUE,FALSE,NA,NA
"@bpshow @YouTube especially with the #whitenationalism and the new @realDonaldTrump mentality",FALSE,0,"bpshow",2016-11-17 16:11:53,FALSE,"799276709807734784","799283928817225728","40260612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigrubia",0,FALSE,FALSE,NA,NA
"@Democrat_4Trump @realDonaldTrump @mike_pence @MayorRGiuliani @JudgeJeanine @Judgenap Sotomayor<ed><U+00A0><U+00BD><ed><U+00B8><U+009D>Get back 2UR Bench… https://t.co/KiIPHfh7D6",FALSE,1,"Democrat_4Trump",2016-11-17 16:09:57,TRUE,"799091911998914560","799283442328301568","754827390858080256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",2,FALSE,FALSE,NA,NA
"@guardian there will be real pollution around the White House next year. @realDonaldTrump",FALSE,0,"guardian",2016-11-17 16:09:33,FALSE,"799276919648817152","799283341874774016","87818409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigrubia",0,FALSE,FALSE,NA,NA
"Sanctuary city leaders should be prosecuted for treason/  Withold federal funds immediately  @realDonaldTrump... https://t.co/6QWtVONgN6",FALSE,0,NA,2016-11-17 16:08:33,FALSE,NA,"799283092301213697",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Indies4Trump",0,FALSE,FALSE,NA,NA
"@jonvoight @realDonaldTrump I'd rather have your son Ray",FALSE,0,"jonvoight",2016-11-17 16:05:21,FALSE,"786728638934716416","799282286231318528","759081003168112640","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanewman",0,FALSE,FALSE,NA,NA
"@LoConservative @benshapiro @realDonaldTrump @Reuters ruh roh, never thought Trump would be taken down by a wall of stickie notes.",FALSE,0,"LoConservative",2016-11-17 16:02:25,FALSE,"799030355575635968","799281548470034432","730204715439534080","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zoochum",0,FALSE,FALSE,NA,NA
"Worst way to cut govt spending @realDonaldTrump -hiring freeze to stop hiring best &amp; brightest but hire the same govt swampers for cabinet!",FALSE,0,NA,2016-11-17 16:02:14,FALSE,NA,"799281503276367872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NettieRooz",0,FALSE,FALSE,NA,NA
"Stay strong,U R what we need 2 lead this<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>at this time. Praying 4 God 2 grant U His Wisdom&amp;Grace2get through<ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>… https://t.co/27fU0piLW6",FALSE,1,"terracotta05",2016-11-17 15:58:08,TRUE,"799277148531851264","799280471553126404","1285069740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
"The list of those who were with @realDonaldTrump from the beginning is small and yet notable:

https://t.co/JNCwVzRI6T

#TrumpTrain #Trump",FALSE,1,NA,2016-11-17 15:45:06,FALSE,NA,"799277190521192451",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tea_alessandra",0,FALSE,FALSE,NA,NA
"Good Morning,<U+2600><U+FE0F>sometimes a cup of tea or coffee offered in kindness will take the chill away<ed><U+00A0><U+00BD><ed><U+00B8><U+0087><U+271D><U+FE0F>@realDonaldTrump… https://t.co/PeQ2k1AsYs",FALSE,1,NA,2016-11-17 15:44:56,TRUE,NA,"799277148531851264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terracotta05",0,FALSE,FALSE,NA,NA
".@realDonaldTrump 4.4 MILLION people (and counting) who demand you not be President. Suck it. #MAGA #NotMyPresident #NeverTrump",FALSE,2,NA,2016-11-17 15:41:18,FALSE,NA,"799276232957272064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RagingHeretic",1,FALSE,FALSE,NA,NA
"Here our thoughts on what a @realDonaldTrump Presidency can look like for #SMBs @DanBozzuto @BozzutoCampbell https://t.co/jTbwEPeOvM",FALSE,1,NA,2016-11-17 15:40:10,FALSE,NA,"799275949241925632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewMahood",1,FALSE,FALSE,NA,NA
"@john_putter @realDonaldTrump @HuffPostPol So true.  :-/",FALSE,1,"john_putter",2016-11-17 15:31:31,FALSE,"798917664261476356","799273771811172353","3186782346","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Formula1Canuck",1,FALSE,FALSE,NA,NA
"@realDonaldTrump please take your time and select the best. We are all in for you.",FALSE,0,"realDonaldTrump",2016-11-17 15:30:12,FALSE,"799232214793760768","799273441622835200","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NguyenKhoa",0,FALSE,FALSE,NA,NA
"@realDonaldTrump U mean Romper Room hires? Right Mary Ann?",FALSE,0,"realDonaldTrump",2016-11-17 15:17:09,FALSE,"799232214793760768","799270155536637953","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
"The Trump family should wear these at the #soiled #Inauguration . @realDonaldTrump @MELANIATRUMP @DonaldJTrumpJr… https://t.co/aCpIntpQ5S",FALSE,0,NA,2016-11-17 15:15:37,TRUE,NA,"799269769174130688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigrubia",0,FALSE,FALSE,NA,NA
"Ask your LIBERAL leaders. They r responsible for all of this. 
This NOT President @realDonaldTrump FAULT. DemoKKKra… https://t.co/4bxzEB2FjD",FALSE,0,NA,2016-11-17 15:09:18,TRUE,NA,"799268181990772739",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fred0527",0,FALSE,FALSE,NA,NA
"RT @arungupta: Sign the petition to make @HillaryClinton the @POTUS instead of @realDonaldTrump: https://t.co/FFVzbtaTcb",FALSE,0,NA,2016-11-17 15:08:05,FALSE,NA,"799267872774176768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nautilus1304",27,TRUE,FALSE,NA,NA
